UID,y_true,p_HDF,p_Normal,p_OSF,p_PWF,p_TWF
4539,Normal,1.531377131293865e-17,0.9995347102445808,1.042661573591581e-15,7.395208074498271e-10,0.00046528901589734114
4540,Normal,2.195212628504966e-09,0.9995747492849066,3.845282791316543e-12,7.763333125620728e-15,0.00042524851602760956
4543,Normal,4.477448442115274e-08,0.9975583591227516,6.990447386665168e-11,2.5414824252392737e-13,0.0024415960326052747
4544,Normal,8.974497531275658e-07,0.9992580521102801,3.683069812868094e-10,5.6368135029003506e-12,0.0007410500660229649
4545,HDF,0.6436251797566147,0.3202730531682795,0.035715195723092334,9.951742225475872e-08,0.0003864718345912322
4546,Normal,4.242254050083435e-05,0.9990999779017852,1.9926664993449096e-08,1.4178545346260464e-13,0.0008575796309073023
4550,Normal,6.375022597166751e-08,0.9947040012927225,6.47383675642226e-09,3.191017654386345e-13,0.005295928482895624
4555,Normal,3.746949050276077e-15,0.9999999999936457,8.732240124338974e-24,1.4111313464978013e-17,6.350431454849679e-12
4557,HDF,0.9795466315956145,0.020453368404054106,1.6925618311704557e-20,1.8609903709639358e-13,1.4531301644330666e-13
4560,Normal,0.011994765026052456,0.988005234972933,3.1098953243201275e-20,3.849426718717054e-16,1.014236834805548e-12
4561,Normal,3.9134324314426537e-10,0.9999999995999639,1.7822632299544378e-20,4.0358810587868266e-13,8.28924865783304e-12
4563,Normal,0.3797023458169409,0.6202825818626585,3.236689182998201e-15,1.5072275513069267e-05,4.4884389383209356e-11
4565,Normal,1.0440873028023922e-06,0.9999989559078035,3.747984412696239e-21,5.1073461611234775e-17,4.893689009104145e-12
4567,Normal,0.21816289907332587,0.7818371009153554,6.036748033076822e-17,4.231730333025906e-12,7.086882275356472e-12
4580,HDF,0.8521911707033331,0.14780882920554866,3.628450093973843e-16,1.019767649869976e-14,9.110773900367699e-11
4581,Normal,4.931712047861161e-06,0.9999950677257342,3.179429400907305e-19,2.5239890138854813e-18,5.622179345271394e-10
4587,Normal,0.19615128739385843,0.8038487109965411,6.5472119231445705e-15,1.312191381208038e-13,1.6094626667210625e-09
4588,Normal,7.81047560835103e-06,0.9999921871581308,4.1925904034649995e-19,7.728051113642252e-19,2.366260744932046e-09
4591,Normal,9.482700859113923e-05,0.9999051699772643,1.6044425418789836e-18,9.215959123974201e-20,3.0141446006000243e-09
4593,Normal,6.306834981609989e-09,0.9999999772653315,2.446945705097597e-18,1.2739928428379926e-17,1.6427833559289727e-08
4599,Normal,0.1684143896039859,0.831585574456306,1.9560444032941098e-12,2.9334539279962098e-12,3.5934818694734027e-08
4603,Normal,0.25496682567352263,0.745033087541814,1.210210886217363e-14,4.667912541085684e-16,8.678465093578654e-08
4609,Normal,1.2989649810371184e-06,0.9999960866290959,4.157662071950643e-14,1.807445611746174e-14,2.6144058634485193e-06
4610,Normal,0.00011955404347728029,0.9998794212628291,2.19968046193127e-12,7.448401928504548e-14,1.0246914194758839e-06
4616,Normal,6.324054197322868e-15,0.9999543653181568,3.542624796891254e-15,6.271855436970186e-11,4.5634619114622406e-05
4619,HDF,0.9493064291082192,0.050690420146514245,4.8795125806537875e-08,1.4964122563860046e-09,3.100453728553741e-06
4626,Normal,3.1936159627979964e-07,0.9998791266543163,2.94545304670028e-08,2.375232984992252e-10,0.00012052429203367021
4627,Normal,2.0316307856205512e-11,0.9990174700586901,5.312912126492682e-12,9.527574970327539e-14,0.0009825299155854148
4632,Normal,0.3139728357406853,0.6825880801297146,1.4288836955119564e-05,2.7048161128153296e-13,0.0034247952923745963
4641,Normal,0.0011433527009905792,0.9005741760000724,1.1714888215162826e-05,3.245192238599587e-14,0.09827075641068952
4642,Normal,2.79532267335296e-06,0.8148900647414883,1.1816043089658918e-06,1.0128529891197646e-11,0.1851059583214009
4647,TWF,1.5366048020472916e-06,0.8925579346374651,0.010124652744416781,2.516367906073431e-08,0.09731585084963705
4651,Normal,6.885975759648435e-12,0.9999999999848828,8.518093787632883e-23,6.821182741467828e-18,8.231293334527833e-12
4652,HDF,0.9255203199372454,0.07447968006249991,5.347172747868843e-19,1.409078134937756e-13,1.1383953940646285e-13
4657,Normal,5.2521982780586256e-11,0.9999999999306626,3.537304661269137e-22,6.2676885547881074e-18,1.6815442592766208e-11
4661,Normal,0.01374521612977844,0.9862547838506359,1.2460824362715961e-18,2.471205572391612e-15,1.958325597015953e-11
4665,Normal,1.771724722373148e-08,0.9999999738721279,5.3440397454032926e-18,6.34541023042305e-09,2.065214705482937e-09
4666,HDF,0.9965406293742003,0.0034593706223103025,3.474172317308479e-18,2.0173215841949044e-12,1.4721113603275802e-12
4667,Normal,5.942718353573508e-09,0.999999993896906,4.510865798325573e-20,2.176712715122397e-15,1.603735329963665e-10
4670,HDF,0.3967045604343614,0.6032954392299206,1.1972963751977072e-17,8.750457529609121e-14,3.3563054865272356e-10
4671,Normal,7.712857679676542e-11,0.9999999983106928,3.3351104191994083e-19,9.088152197258767e-16,1.6121778711640924e-09
4673,Normal,0.05484365018835088,0.9451557067580841,2.6454528431590485e-12,6.386946859181551e-07,4.356233563448874e-09
4683,Normal,3.640555672032607e-09,0.9999999457695437,4.092012734934165e-18,1.5363974801320137e-17,5.058990072119942e-08
4687,Normal,3.0353980634413035e-08,0.9999998499246893,6.072589420539967e-17,1.5003975324475628e-15,1.197213284702807e-07
4688,Normal,1.4382932571102949e-22,0.9999296268078316,5.798686158032533e-19,1.7775537920405256e-05,5.259765424802725e-05
4690,Normal,2.546290362004308e-08,0.9999997724083828,3.277523894750933e-16,1.609394486811528e-14,2.0212869718232306e-07
4695,Normal,0.009374706763952356,0.9906249946600139,1.6675783102688636e-10,4.3316931332841275e-10,2.9797610665490516e-07
4696,Normal,5.03675319055478e-07,0.9999978214956567,3.3621780393470556e-15,5.58057770715667e-17,1.6748290208017318e-06
4698,Normal,1.2353440056161434e-08,0.9999973858297915,4.295927989407931e-15,9.040226615379511e-15,2.601816755142181e-06
4701,Normal,1.225474551826709e-10,0.9999898549860957,5.094224329026678e-15,2.533674641405776e-15,1.0144891349268122e-05
4702,Normal,1.8548993238986145e-09,0.9999837438769074,3.9617999204662206e-15,1.7986399735086846e-16,1.625426818917208e-05
4703,HDF,0.9667029229591029,0.024817029430196036,0.0005495917620199866,0.007928932198359705,1.5236503215005052e-06
4713,Normal,1.2248711835762673e-08,0.9997033526206113,1.865475740293637e-11,8.483773939711599e-14,0.0002966351119373912
4715,Normal,1.6518637493411742e-12,0.9993794422527592,2.5320943930508876e-13,1.104924906169997e-13,0.0006205577452252885
4716,Normal,1.3769074569193046e-05,0.9996874603598832,3.16834124594389e-09,6.112573228850833e-13,0.0002987673965950983
4720,Normal,6.291756465025072e-12,0.999473345333726,7.886740176768768e-12,1.2806621124127335e-09,0.000526653371433471
4727,Normal,1.6155872298152257e-20,0.963104957662741,1.7762296890121645e-14,0.006418761473979469,0.03047628086326187
4729,Normal,0.029064384736289067,0.9414018077316677,0.007211562330366372,7.911838052939819e-10,0.022322244410493183
4733,Normal,1.6291112035138564e-07,0.9237602627003185,4.945392236379211e-06,2.063505959584826e-11,0.07623462897568963
4741,Normal,4.3358376037281533e-10,0.9999999995603717,5.510870021266233e-22,8.101981483192409e-17,6.044496420239829e-12
4742,Normal,0.19805872046568584,0.8019412790235763,5.239032506793422e-17,5.073897944738776e-10,3.3480683769510886e-12
4747,Normal,0.04904547371856432,0.9509545262710516,2.4662341189062915e-18,1.6685339999464558e-14,1.0367473194792664e-11
4749,HDF,0.9873981877510928,0.01260181224874021,1.46782030389996e-19,3.717159037053715e-17,1.6698528361898018e-13
4750,Normal,0.18079824463374577,0.8192017553271597,1.824385691291341e-16,1.9960718408575956e-11,1.913349165239297e-11
4751,Normal,7.39171036341283e-12,0.9999999996209463,4.2364995219510076e-20,2.1308374146915658e-14,3.7164063704613274e-10
4754,Normal,5.688371011242773e-12,0.9999999999432699,6.49265778747473e-23,6.448242077071714e-19,5.104172863067546e-11
4761,Normal,2.617023902055401e-08,0.9999999725286387,9.233403771786756e-19,6.740923031731412e-16,1.3011216116506094e-09
4764,Normal,0.0004228682941826759,0.99957712952955,5.277658987923498e-16,1.75275903493461e-13,2.176091498474651e-09
4765,Normal,0.004570447266944976,0.9954295479189564,1.951946477229816e-16,9.680015857402682e-12,4.804418269618146e-09
4767,Normal,1.7330427187849474e-12,0.9999999702314957,8.68892032514291e-18,7.235028645805142e-13,2.976604765284125e-08
4768,Normal,1.5166942893754048e-05,0.9999848263719033,3.747644573602478e-14,4.4809614853148723e-10,6.2370693310358816e-09
4771,HDF,0.745507315318865,0.2544926829405379,2.657103578718607e-14,3.1176220801391296e-14,1.7405392668776415e-09
4773,Normal,0.00037468057650519385,0.9996253070460005,1.1613884227479585e-17,1.2723573913999294e-17,1.2377494339580802e-08
4782,Normal,0.014449079927271295,0.985550809313757,1.4042625830508628e-13,3.4622080278437346e-15,1.1075882782603284e-07
4785,Normal,2.2703335451743205e-12,0.9999980176817874,4.297215142456759e-16,1.0164400286984334e-14,1.9823159315214347e-06
4789,Normal,7.569051085138787e-08,0.9999924552771924,1.2202302141632977e-15,3.97142931095317e-18,7.469032295551271e-06
4793,Normal,3.7351116463583674e-10,0.9999727399717376,4.805418130957876e-14,3.224777816364387e-14,2.7259654671023133e-05
4799,Normal,9.015584543698987e-07,0.9999564693269819,4.286265218495374e-09,2.5609912413979224e-11,4.262480268860739e-05
4801,Normal,0.00036098825222490196,0.9995672891238301,2.524296282689417e-09,1.500441170342556e-10,7.171994960465142e-05
4802,Normal,1.7279323370574091e-09,0.9986464783312956,2.0832050636048562e-11,1.415564997165292e-14,0.0013535199199258413
4803,Normal,0.003527845156097474,0.9962747434973077,3.188774719026191e-07,1.3140850491783471e-08,0.0001970793282723453
4804,Normal,3.372098363005696e-13,0.9990353323849691,5.191010547515522e-12,6.673126998995197e-11,0.000964667542771444
4806,Normal,2.0186423405698436e-10,0.996889686606906,2.4751516631394974e-10,1.3956094727763015e-12,0.0031103129423189976
4807,Normal,0.08030612798044985,0.8700270657045365,0.00015379008039433271,5.5559649322482125e-08,0.04951296067497014
4813,Normal,2.8295004572726427e-07,0.9833669637320516,1.1767911074082552e-07,1.9317893745511695e-12,0.016632635636860155
4815,OSF,0.004523007906651293,0.33579978981754455,0.6544141188978709,3.7230178852733686e-06,0.005259360360047969
4817,TWF,5.613703465144869e-07,0.9061083760209009,7.242515111105387e-07,3.019051158366965e-13,0.0938903383569396
4821,Normal,7.879796358749522e-12,0.9999999999848058,6.380463273896017e-23,2.1539943075788565e-16,7.31419686536723e-12
4822,Normal,0.0874772443638176,0.9125227556325328,4.85860459430393e-19,1.1053152351852422e-14,3.638495483687323e-12
4824,Normal,1.4868068346483467e-05,0.9999851319248747,5.853688175236192e-21,3.5122250417027435e-17,6.77890446287982e-12
4832,HDF,0.2040668151690729,0.795933179898523,2.698012882967331e-15,4.8757711051550425e-09,5.6630311895333427e-11
4835,Normal,2.072279770503155e-08,0.9999999792184149,1.4568037715663303e-20,5.359167776861666e-14,5.873371099091357e-11
4839,Normal,1.2413387062777889e-13,0.9999999998116631,1.907704081667399e-23,8.974063680930731e-21,1.8821280040893765e-10
4842,Normal,2.388881066116808e-05,0.9999761107679521,1.036635688982742e-18,8.434033151756714e-14,4.2130234793300356e-10
4855,Normal,1.4699414494235749e-09,0.9999999456175132,1.0382251389646749e-17,1.4522346811364027e-16,5.291254530805715e-08
4866,Normal,3.9878426343740756e-13,0.9999991401935376,9.462317588476926e-17,8.334725585967232e-14,8.598059799943483e-07
4870,Normal,2.4054344410195812e-14,0.9999967913968554,8.191456978311768e-17,6.0528666763599574e-15,3.208603114417628e-06
4872,Normal,6.187420763655402e-08,0.9999983217013602,3.070004684282142e-14,1.6042770156076512e-14,1.6164243853836095e-06
4875,Normal,3.093156345767785e-11,0.9999823973002427,6.330845194820744e-15,3.1988695710401825e-15,1.7602668816192894e-05
4882,Normal,5.6585560855704694e-05,0.9999280707579162,5.3625530942383164e-12,2.467008395164007e-12,1.5343673398302193e-05
4884,Normal,4.618124670144312e-14,0.9999474615296442,4.3581544170498014e-15,2.29899442526849e-13,5.2538470075376225e-05
4887,Normal,0.04691594811131612,0.952792056784687,2.0810262006536417e-07,2.7395242405271335e-13,0.00029178700110284487
4889,Normal,2.2543124877413634e-07,0.9978589490091672,4.7475983086150645e-09,7.865373758509899e-13,0.002140820811199238
4890,Normal,2.2857890718660254e-11,0.9987833640947275,7.687068357192178e-10,1.725398409260593e-10,0.0012166349411678419
4891,Normal,2.3132772898784112e-08,0.9992478636620136,9.770584406593191e-08,5.077504711240784e-10,0.0007520149916189328
4893,Normal,2.4392975802692815e-17,0.9945663807278613,7.621454044943385e-14,2.6663084110802804e-08,0.005433592608978445
4895,Normal,0.00039095725962795487,0.9768823719593137,3.4621822480109316e-07,1.4607884167163235e-11,0.02272632454822574
4900,Normal,4.7510285851212425e-22,0.9502942611257571,2.3697257625333663e-14,0.0011563344747941183,0.04854940439942521
4902,Normal,1.565680411300545e-10,0.9773339671104101,2.3107579230425153e-09,9.755573389047325e-12,0.022666030412508465
4903,Normal,8.984465917164951e-10,0.8223217690174203,6.241391090395962e-08,1.999314319453524e-13,0.1776781676700223
4906,Normal,0.01865342570917324,0.9813465739527645,8.382709909719486e-18,3.3302112446890155e-10,5.0410293532256175e-12
4908,Normal,1.2205764784456267e-12,0.9999999999877023,3.6107732165661487e-23,2.085903881647434e-16,1.1077017989447812e-11
4909,Normal,8.726337312456772e-08,0.9999999126301645,7.218058853072417e-21,6.167908596063825e-11,4.4783268068441924e-11
4911,Normal,2.9181507894650884e-12,0.9999999999750517,5.080587921491274e-23,1.587824886375992e-17,2.203012109297141e-11
4914,Normal,7.264056233942965e-12,0.9999999999516819,5.091542820901765e-22,8.242564702857397e-16,4.105325265290223e-11
4922,Normal,0.5382738931042383,0.46172610678995674,6.227221514193144e-15,1.7177153438028892e-11,8.862154205747491e-11
4923,Normal,1.4856985751046545e-12,0.9999999987632575,5.644575998185847e-20,1.784622612760519e-14,1.2352388118122492e-09
4926,Normal,1.243590006878427e-13,0.9999999830380241,5.888052096120433e-19,2.522056291750044e-15,1.6961848984296616e-08
4932,Normal,2.063602838718386e-14,0.9999999275717498,8.725918279401793e-19,2.7702842776861445e-14,7.242820179425163e-08
4934,Normal,4.4785793043458945e-10,0.9999999943877558,4.3248758460599725e-20,1.3059764255411804e-18,5.1643863278257245e-09
4936,Normal,4.611823646274661e-07,0.9999995297190789,1.1971960015426384e-16,4.166958915360356e-15,9.098552150056384e-09
4940,Normal,0.2033296326528699,0.7965400574995086,1.7213245311481198e-08,0.00013017227828874268,1.2035608755835252e-07
4945,Normal,8.372650613855353e-17,0.9999963305967696,5.829083989633004e-18,3.239705762123688e-12,3.6693999904232625e-06
4949,Normal,9.121276172825829e-10,0.999999655572635,1.871072267160541e-16,4.5790702744871244e-14,3.43515191299579e-07
4950,Normal,3.553407429244658e-11,0.9999987609399927,3.965529613809675e-17,2.301675634061601e-16,1.239024473064481e-06
4951,Normal,3.889746178173156e-19,0.9999684875508014,1.4320204842862316e-18,2.0929720946260402e-10,3.151223990136041e-05
4953,Normal,9.889974658726268e-05,0.9998967256406877,1.3105571362271042e-11,1.1240133486306112e-08,4.363359486062189e-06
4955,Normal,5.671305256820649e-14,0.9999909328491782,1.1305195616473279e-15,5.031815494436245e-14,9.067150713649585e-06
4956,Normal,0.004902636847584436,0.9950951530350666,1.1017410419112793e-13,1.0824378710869448e-14,2.2101172280742514e-06
4957,Normal,1.7816517961416152e-26,0.29809729809235075,1.6813833791338651e-18,0.7016897880868612,0.0002129138207881445
4960,Normal,1.7867470120214793e-14,0.9999546749129741,3.0013764390725655e-15,6.389111331229577e-14,4.5325086941218734e-05
4961,Normal,0.0043545283521560976,0.4968120978850135,0.007407934518298794,0.4912257548377496,0.00019968440678194815
4962,Normal,1.0719406828832202e-15,0.9998868443610613,2.4140895774188702e-15,1.839458551087351e-12,0.00011315563709569976
4963,Normal,3.023995838183127e-07,0.9999690082057205,9.470389405285674e-11,3.524157475580531e-08,3.065405841694747e-05
4967,Normal,4.088536606002906e-15,0.9995320536758843,1.0021521538755991e-13,2.2968772353549568e-10,0.0004679460943237083
4969,Normal,2.482536372735225e-08,0.9999449357172325,2.2478936169767424e-12,1.9668052751602346e-12,5.503945318896558e-05
4977,OSF,0.00020338148330099068,0.29227208821287426,0.7053934075048013,0.00011400678564217555,0.0020171160133813483
4982,Normal,1.1570137222921671e-10,0.9947814062293652,4.691853100475127e-10,1.2189032973812088e-11,0.005218593173559093
4983,Normal,1.7545189229819175e-15,0.9809162884510128,7.144088287842272e-12,2.938996784681211e-10,0.019083711247941778
4991,Normal,0.00022698384490141423,0.9997730161470423,1.1187020170736253e-19,3.342193617040831e-14,8.022929119092562e-12
4996,Normal,3.250831851922876e-09,0.9999999967011906,3.4369359107798406e-20,4.751907232982267e-15,4.797286791509719e-11
4997,Normal,6.572915746292047e-07,0.9999993427059314,3.1518401277900207e-23,7.157951247516738e-17,2.4938050808747787e-12
4999,Normal,4.947208121960214e-19,0.9999999850311201,1.522575442219062e-21,2.1204826669232916e-12,1.4966759396218098e-08
5001,Normal,2.6815903943720913e-17,0.9999999750022868,1.6729102983588068e-20,2.3471367481691143e-13,2.4997478495281766e-08
5002,Normal,7.416678095588782e-26,0.9999002338562224,3.574540908730413e-22,9.849629389777715e-05,1.2698498797102006e-06
5004,Normal,1.6476580081864002e-05,0.9999835220352593,3.5434527653263125e-16,9.009407044773649e-10,4.837178068014074e-10
5005,Normal,0.007513252784862009,0.992486747118073,4.4207757450978176e-18,2.1741962282298364e-15,9.706278566977225e-11
5008,Normal,5.962703200063482e-06,0.9999940368473467,8.275813370289626e-17,6.367719763590622e-12,4.430854880059955e-10
5016,Normal,1.0707110571041638e-15,0.9999998345334312,1.913977401410121e-18,4.2805986663224514e-13,1.654661396090868e-07
5028,Normal,0.0015047143622432982,0.9984952737011283,1.772245016331764e-12,1.4985446486606172e-11,1.1919870718189039e-08
5030,Normal,3.702969227191443e-15,0.9999995574424618,2.097983778359174e-17,2.17129453664691e-11,4.425358216182382e-07
5034,Normal,4.837119790199816e-11,0.9999905794378935,1.1876344316487133e-11,6.6493826895956814e-06,2.7711191693934705e-06
5036,Normal,6.975855928579297e-11,0.999999617098192,4.16084763330062e-17,9.122052932728243e-15,3.828320403860286e-07
5039,Normal,6.959775177433399e-15,0.9999883306000422,7.836492721169017e-16,5.879321096325753e-13,1.16693993620787e-05
5041,Normal,1.6923410498318654e-11,0.9999915423688435,3.4189924045883506e-16,6.399966674649374e-17,8.457614232644894e-06
5043,Normal,1.695256346601052e-10,0.9999650621464041,1.1843449794098136e-13,2.239924501411323e-14,3.493768392938782e-05
5044,Normal,5.695554260779832e-07,0.9999805776939079,6.006794315794782e-13,1.611508331698505e-15,1.8852750063752643e-05
5051,Normal,4.671840818642087e-13,0.9994456840343182,3.4628429083019115e-13,5.643458216215044e-13,0.0005543159643040075
5057,Normal,2.255246758754427e-07,0.998595288178672,1.0256969471035106e-06,9.409071225731748e-06,0.0013940515284792288
5058,Normal,0.0009262339900100871,0.9976975407383412,0.00020197218486982615,9.359952873936753e-10,0.0011742521507835057
5068,Normal,1.458591475139128e-06,0.9999985413519931,2.1654972658298472e-21,4.017132555035662e-11,1.6360508974169694e-11
5070,Normal,2.9031486891486735e-06,0.9999970968435642,8.354266988072287e-22,3.483024347872974e-13,7.398431076171948e-12
5075,Normal,9.546609226935607e-14,0.9999999990402162,1.4949857034044716e-19,7.776185715232619e-14,9.596106694483378e-10
5082,Normal,1.5268269670975433e-10,0.999999999751484,4.993292036703075e-22,1.9057724507297556e-16,9.583311898785394e-11
5083,Normal,1.3271052301597968e-13,0.9999999979704438,1.8920479802980872e-21,3.169133306412975e-14,2.029391921960256e-09
5085,Normal,1.1947144605577328e-19,0.9999993986622978,5.0620016522399405e-20,5.058731282069805e-10,6.00831829161881e-07
5087,Normal,6.464508351707814e-10,0.999999995633475,1.0138889975845273e-16,6.350901006438711e-11,3.6565651843278523e-09
5088,Normal,2.5739193618625278e-15,0.9999999815889435,3.413478981746498e-20,1.4522396271758332e-15,1.841105249271402e-08
5090,Normal,1.7867941399606196e-10,0.9999999955142377,4.799527856058072e-19,2.269295821388464e-11,4.284389952497843e-09
5093,Normal,1.1259531652812093e-14,0.9999999733790392,5.65709211125903e-19,1.172908860789741e-11,2.6609220520487705e-08
5095,Normal,4.488208016097609e-11,0.999999991778601,4.916279504359059e-19,4.769345969889113e-13,8.17603990330883e-09
5096,Normal,1.1548238305963957e-08,0.9999999823660444,6.70404590890557e-20,1.1785789313544483e-17,6.085717389145061e-09
5097,Normal,6.178852897279386e-15,0.999999981796266,2.3480361744180464e-21,3.0728754686210213e-19,1.820372785198477e-08
5100,Normal,2.389821457909165e-07,0.9999997250047422,7.30379455086162e-14,3.9638138391249376e-11,3.597340078950917e-08
5102,Normal,2.758689546342807e-12,0.9999999459326543,4.415516929655916e-18,1.1347002620231044e-13,5.406447357892395e-08
5105,Normal,8.209518633631121e-09,0.9999998733734863,4.473395925461793e-15,3.1718965169194426e-14,1.1841695887999025e-07
5106,Normal,1.1539165075405523e-05,0.9999873266562743,1.368683546029509e-09,7.257868269953773e-07,4.0702313973703805e-07
5107,Normal,2.1231129778474235e-09,0.9999992972460152,3.732340117795787e-16,2.478258939548876e-16,7.006308712784588e-07
5109,Normal,2.3508881738092917e-06,0.9999974621402462,1.0471033439074247e-11,5.8172603468330064e-11,1.8690293635673737e-07
5110,Normal,5.850483715803565e-08,0.999999808373559,2.671071735032026e-17,2.5333640134645433e-15,1.3312160124042797e-07
5113,Normal,6.9747874409996e-10,0.9999994687315024,5.918613863152216e-17,5.090970746291572e-15,5.305710136611067e-07
5116,Normal,2.1467704618903864e-24,0.9991065693251513,3.5823542319637014e-18,0.00043535878850394546,0.000458071886344744
5117,Normal,6.663575932982686e-08,0.9999938110583945,1.286912751252134e-08,5.051934476949155e-08,6.058917373717918e-06
5124,Normal,1.756437994874799e-12,0.9999871890777903,1.082172940654756e-14,7.669110026935118e-13,1.2810919675498194e-05
5132,Normal,5.728709382851861e-07,0.9990286175642715,4.3644380679696744e-08,7.374979782980045e-12,0.0009707659130346281
5136,Normal,5.3150427984823406e-17,0.9934576757563366,5.719670346025379e-13,2.6148294414376358e-08,0.0065422980947969925
5140,Normal,2.0650681018765848e-10,0.9973723358927045,5.888840277198388e-11,6.348151897976123e-13,0.002627663841265542
5145,Normal,2.9508797478755145e-12,0.9999999999691092,6.93721494374735e-22,2.83934080468396e-16,2.7939634440533616e-11
5149,Normal,9.903642796906633e-09,0.9999999900503901,9.039373677726634e-20,2.723658639095899e-13,4.5694728619266835e-11
5153,Normal,1.667235342782957e-36,0.0005449534575029823,9.052108609192784e-26,0.9994550429430348,3.5994623131364745e-09
5161,Normal,1.0864546478793798e-05,0.9999891349980121,1.16584180316801e-16,1.0820854009276213e-10,3.4730048560707945e-10
5168,Normal,2.8833515070534044e-13,0.9999999889063506,7.186313522579452e-19,3.646663857116214e-15,1.1093357425701494e-08
5169,Normal,3.440614173208293e-17,0.999999998356738,2.4456703914121608e-23,4.338634564405462e-19,1.6432620286027306e-09
5173,Normal,1.278110782957531e-15,0.999999776988894,2.885106702476114e-18,1.16404286695714e-13,2.2301098825221623e-07
5181,Normal,7.643713150753458e-12,0.9999998348515033,2.5056684283919626e-16,9.365031377997281e-14,1.6514075913670162e-07
5185,Normal,0.00022407415222644596,0.9997758462069811,1.6162508007381474e-15,3.4934728299226273e-17,7.964079064368388e-08
5187,Normal,1.6112954828822677e-26,0.2907461192466424,1.7379846024335144e-18,0.7091271448484244,0.00012673590493313502
5193,Normal,0.0010648244128081054,0.9703042100866266,1.3301054170255779e-05,0.02860412338581531,1.3541060579709344e-05
5195,Normal,1.2129854807916381e-15,0.9999942241896869,1.70322180374441e-16,3.140209548584982e-12,5.775807171513642e-06
5202,Normal,1.966226630389672e-05,0.9999711350724184,1.4175691639569301e-12,8.483748611555332e-13,9.202659011869429e-06
5205,Normal,4.586775994690129e-19,0.998844224866519,3.459673099858411e-15,3.560842803726629e-07,0.0011554190491971075
5207,Normal,3.2313344215537337e-13,0.9995286888410152,1.0228923587124216e-13,6.732389742437206e-14,0.00047131115849208206
5209,Normal,4.454478283783235e-12,0.9989405696908004,4.059834586709026e-12,3.0450791656443316e-13,0.0010594303003807056
5212,Normal,1.7445820112293143e-05,0.9963390595394043,0.0026962711567587224,1.592304847543366e-05,0.0009313004352492863
5215,Normal,1.4188009800849363e-09,0.9938500613015675,1.2760042835762052e-08,2.0613508743206128e-11,0.006149924498975264
5218,Normal,1.9666953108018584e-06,0.9977860490047834,6.845586693199572e-08,4.3131154098859247e-10,0.0022119154127272496
5220,OSF,1.2008879362491298e-07,0.004095711611120923,0.993903316661686,0.0016186190378082261,0.00038223260059131825
5228,Normal,2.5697268927229137e-05,0.9999743027225758,1.0875148024961483e-20,1.2108341095889062e-16,8.496844297417631e-12
5229,Normal,2.299359441759146e-05,0.9712134296970172,1.1019651126879079e-17,0.02876356984009966,6.868465620075915e-09
5230,Normal,1.739328450816483e-19,0.9999999998171775,2.257700786712649e-25,5.529686203123688e-18,1.828225872200467e-10
5234,Normal,2.640200306908187e-06,0.9999973597256582,1.2452213019716929e-18,1.0546375874900109e-13,7.392949487501315e-11
5235,Normal,1.3617225852618648e-06,0.9999986370054686,5.097981814566211e-17,9.5023620887337e-10,3.2170993932452225e-10
5236,Normal,3.6579635896241244e-11,0.9999999999300693,2.7293041600228674e-22,4.9881552479197e-15,3.3346151394851694e-11
5237,Normal,0.0001507667448252326,0.9998492331908788,9.486711277621605e-19,3.46774464282182e-15,6.429244513675767e-11
5238,Normal,2.1164493434986e-08,0.9999999786571714,3.783841725200795e-19,1.761158549391161e-14,1.7831750341606618e-10
5240,Normal,4.2104641985426545e-16,0.999999981237122,1.6580919888730472e-19,2.086927774779141e-13,1.876266892582491e-08
5242,Normal,1.6324879092021583e-14,0.9999999945218319,4.647691227546476e-20,4.340031643813128e-16,5.478151358294346e-09
5243,Normal,1.1472895716123932e-08,0.9999999875965708,3.1184844862550674e-17,4.4317833666336465e-11,8.862155502280827e-10
5245,Normal,8.747813495715185e-12,0.9999999979428535,3.324924095118856e-20,1.4484234661982114e-17,2.048398705734269e-09
5248,Normal,3.183314461064371e-05,0.9999681664702277,6.149987629789781e-20,7.902013831928877e-20,3.851616358270697e-10
5251,Normal,0.0006926865678141863,0.9993073127742642,4.465035864495456e-15,8.179797660701966e-12,6.497373682048486e-10
5254,Normal,5.117537585867608e-11,0.9999999944451634,5.862410001555451e-18,1.0619762652466777e-14,5.503650600911372e-09
5260,Normal,1.6581833852821698e-10,0.9999999771004658,6.007732001408064e-18,2.8545804091193303e-16,2.2733715371971556e-08
5262,Normal,4.814951608411094e-09,0.999999960630217,6.862013651298247e-18,1.545216987518569e-17,3.455483130626172e-08
5267,Normal,1.0674467107331886e-11,0.9999999498645372,1.3286239410668444e-18,1.3282687016108788e-15,5.012478689884369e-08
5268,Normal,4.989357330322345e-09,0.9999999636474194,2.557214181150302e-18,7.897195884962447e-16,3.136322249388907e-08
5271,Normal,0.0037310636716566853,0.9748136935274526,9.164581910205693e-07,0.02145232745254921,1.998890150504221e-06
5275,Normal,1.9408426741233824e-12,0.9999975924307235,2.2668252803229026e-16,6.432653928206634e-16,2.4075673347066884e-06
5279,Normal,1.1577446655284744e-14,0.9999985144746318,5.0782390627961745e-18,2.8806438443561325e-16,1.4855253562818022e-06
5280,Normal,1.832167571425149e-09,0.9999955061895875,5.172132448938201e-15,1.8224892329615654e-16,4.491978239529222e-06
5286,Normal,1.1699403605422574e-09,0.9999749313675229,1.6071490807199048e-12,1.3129001157562402e-13,2.50674607983256e-05
